Word,Mean,SD,Median,Min,Max,N
squash,2.95,1.9324105480761042,2,1,6,20
squawk,2.15,1.6944180805158293,1,1,6,20
squeaky,1.8571428571428572,1.4589624493356326,1,1,7,21
squeal,2.391304347826087,1.5591119393827024,2,1,7,23
squeeze,2.1363636363636362,1.6123173073458894,1.5,1,7,22
squirrel,1.9,1.2523661815266247,1,1,5,20
stab,5,2.0670576365276494,6,1,7,23
stability,3.4285714285714284,1.535298947157477,4,1,6,21
stabilize,3.3636363636363638,1.9650628136199264,3,1,7,22
stabilizer,1.8333333333333333,1.5227739752537621,1,1,7,24
stagecoach,3.090909090909091,2.180194200810275,3,1,7,22
stagger,2.45,1.7614288458371994,2,1,6,20
stagnant,2.75,1.51744244666721,2,1,6,20
stainless,1.5454545454545454,1.0568269096134508,1,1,5,22
stair,1.5238095238095237,1.2090925365350502,1,1,6,21
staircase,1.619047619047619,1.3955712262794213,1,1,6,21
stairwell,2.2083333333333335,1.6934443076725039,1,1,7,24
stakeout,3.272727272727273,2.1642510676866222,3,1,7,22
stale,2.4782608695652173,1.4730785703105929,2,1,5,23
stalemate,4.631578947368421,2.060488785479727,5,1,7,19
stalk,4.708333333333333,2.2932636069615926,5.5,1,7,24
stallion,2.263157894736842,1.758853959674307,2,1,7,19
stamina,3.590909090909091,1.7364191645888718,3.5,1,7,22
stampede,4.052631578947368,1.8995228702237106,4,2,7,19
standardized,3,1.8829377433825436,3,1,7,23
standby,2.380952380952381,1.499206139134658,2,1,6,21
standoff,4.428571428571429,2.1111946516469904,5,1,7,21
standpoint,3.8260869565217392,1.9224079103855778,4,1,7,23
standstill,2.8636363636363638,2.0306099141333434,2.5,1,7,22
stardom,5.238095238095238,1.7861904127153383,6,1,7,21
stardust,2.272727272727273,1.7232808737106582,1,1,6,22
starfish,1.608695652173913,1.4058038927888332,1,1,7,23
starlet,3.3181818181818183,1.9612038003023413,4,1,7,22
starlight,1.5238095238095237,1.030487633067356,1,1,4,21
starry,2.8,2.1667341419992585,1.5,1,7,20
start,2.3333333333333335,1.8149704259460602,1.5,1,7,18
starter,2.9166666666666665,2.1041711508059553,2.5,1,7,24
startle,3.55,1.4680814547887788,3,1,6,20
startling,3.85,1.9269556026896006,4,1,7,20
starvation,4.291666666666667,2.095111632735399,5,1,7,24
starve,3.4545454545454546,2.344746361088017,2.5,1,7,22
starving,3.347826086956522,1.944892977943047,4,1,7,23
stat,2.4545454545454546,1.8446130766633426,2,1,7,22
state,4.32,2.0149441679609885,5,1,7,25
stately,2.9411764705882355,1.8864844365675972,2,1,7,17
statement,4,1.7994708216848747,4,1,7,22
stateroom,3.3529411764705883,2.0291986247835694,3,1,7,17
stateside,3,2.246690688016276,2,1,7,22
statesman,5.454545454545454,1.625020812387534,6,1,7,22
static,2.409090909090909,1.943465018222936,1,1,7,22
station,3.9609665427509295,2.142146149427707,4,1,7,538
stationary,2.090909090909091,1.508991808147505,1,1,6,22
stationery,2.142857142857143,1.5583874449479591,1,1,6,21
statistic,3.625,2.242136015732203,3,1,7,24
stature,3.9523809523809526,2.011869540407391,4,1,7,21
status,5.375,1.7147062113681013,6,1,7,24
statutory,3.380952380952381,2.355338414669758,3,1,7,21
stay,2.6818181818181817,1.7289237950752745,2,1,6,22
stead,2.388888888888889,1.6499158227686108,2,1,7,18
steadfast,3.9523809523809526,2.3124919562279667,4,1,7,21
stealing,4.863636363636363,1.7807289717965704,5,1,7,22
stealth,2.85,1.4964871146156007,3,1,5,20
steamboat,2.238095238095238,2.047065262876636,1,1,7,21
steaming,2.125,1.6235361299390263,1,1,6,24
steering,2.380952380952381,1.9358768162305802,1,1,7,21
stellar,2.5789473684210527,2.008752777048048,1,1,6,19
stepdaughter,5.7727272727272725,1.6310037278231955,6,1,7,22
stepfather,6.636363636363637,0.657951694959769,7,5,7,22
stepmother,5.136363636363637,2.0997835386274724,6,1,7,22
stepson,5.083333333333333,2.124733572385768,6,1,7,24
stereo,3.1818181818181817,2.238970078627004,2.5,1,7,22
stereotype,4.458333333333333,2.0847096902815085,5,1,7,24
sterile,2.6956521739130435,1.964104760414124,2,1,7,23
sterilize,2.9545454545454546,1.785584410861522,3,1,7,22
sterling,2.263157894736842,2.256893274273728,1,1,7,19
stern,3.909090909090909,2.158242029525108,4.5,1,7,22
steroid,2,1.3451854182690985,1,1,5,22
stethoscope,1.9047619047619047,1.220850601210562,2,1,5,21
steward,4.791666666666667,1.6934443076725039,5,1,7,24
stewardess,5.913043478260869,1.4114159066908942,6,2,7,23
stickler,4.05,1.7910596686995397,4,1,7,20
stickup,4.315789473684211,2.5831211005067183,5,1,7,19
sticky,2,1.651445647689541,1,1,7,23
stigma,4.086956521739131,2.2138621842271458,4,1,7,23
stillness,2.48,1.9174636024359542,2,1,7,25
stimulant,3.25,2.111047545445255,3,1,7,24
stimulate,4,1.9306145983268455,4,1,7,23
stimulation,2.85,1.8715318802914815,2,1,7,20
stimulus,3,1.6733200530681511,3,1,6,21
stingy,3.75,1.860248992954834,3.5,1,7,20
stinker,2.869565217391304,2.2218818360301325,2,1,7,23
stipulate,3.8636363636363638,2.2102672655770355,4,1,7,22
stitching,2.6363636363636362,1.8399134178763372,2,1,7,22
stock,2.238095238095238,1.7579750255553093,1,1,7,21
stockbroker,3.9583333333333335,2.21612993392941,4,1,7,24
stockholder,3.9166666666666665,2.041241452319315,4,1,7,24
stocking,1.9166666666666667,1.5298953265321544,1,1,7,24
stockings,2.608695652173913,2.0391426548425735,2,1,7,23
stockpile,1.7619047619047619,1.0910894511799618,1,1,4,21
stockroom,2.44,1.9595917942265424,1,1,7,25
stomach,2.347826086956522,1.525799213889796,2,1,5,23
stomachache,2.5,2.1984843263788196,1,1,7,22
stomp,2.8095238095238093,2.0154167712671147,2,1,7,21
stonewall,2.48,1.7107503227141787,2,1,6,25
stony,2.1904761904761907,1.6618979396776332,1,1,7,21
stop,2.3043478260869565,1.8692434689587816,1,1,7,23
stopwatch,1.8333333333333333,1.3726099121798927,1,1,5,24
storage,2.0833333333333335,1.6396358733271998,1,1,6,24
storefront,3.9523809523809526,2.2243244025139517,4,1,7,21
storeroom,1.826086956521739,1.0724726702618104,1,1,4,23
stormy,3.16,2.32163735324878,2,1,7,25
story,4.818181818181818,1.8422647458873531,5,1,7,22
storybook,3.7,1.8381913307436342,3.5,1,7,20
storyteller,5.44,1.980740602232744,6,1,7,25
stout,3.764705882352941,2.2508168451893718,3,1,7,17
stove,1.9090909090909092,1.6877454928053721,1,1,7,22
stow,2.409090909090909,1.3330627431056188,2,1,5,22
stowaway,4.181818181818182,1.4354811251305468,4,1,7,22
straddle,2.7142857142857144,1.927248223318863,2,1,7,21
straighten,2,1.7056057308448835,1,1,7,23
strain,2.260869565217391,1.5438261590885698,2,1,7,23
straitjacket,2.52,1.8511257835886428,2,1,7,25
strand,1.95,1.4680814547887788,1.5,1,7,20
strangulation,4.05,1.9861361590045288,4.5,1,7,20
strapless,2.380952380952381,1.745743121887939,2,1,7,21
strapping,2,1.103354568734741,2,1,4,24
strategist,4.454545454545454,1.9204977709728508,5,1,7,22
strategy,3.6956521739130435,1.7434235548768993,4,1,7,23
stratosphere,1.565217391304348,1.1609591237233643,1,1,6,23
strawberry,1.7142857142857142,1.4540583599999397,1,1,6,21
stray,3.3043478260869565,1.6077873731169026,3,1,6,23
streak,2.909090909090909,1.9001025262836768,2.5,1,7,22
streamline,2.5789473684210527,1.538967528127731,2,1,5,19
streetcar,2.857142857142857,2.007130147392398,3,1,7,21
streetlight,2,1.5735915849388864,1,1,7,22
strength,3.9130434782608696,1.7032867552913655,4,1,7,23
strengthen,4.24,1.8991226044325487,5,1,7,25
strenuous,3.4347826086956523,1.9960435173913815,3,1,7,23
stress,4.217391304347826,1.9295906711276272,5,1,7,23
stressful,3.9545454545454546,2.0348691949834614,4,1,7,22
stretch,2.090909090909091,1.7432616094439293,1,1,7,22
stretcher,2.4761904761904763,1.7498299237082333,2,1,5,21
strict,3.8260869565217392,1.8986160967936494,4,1,7,23
stride,2.6842105263157894,1.857496271237393,2,1,7,19
strife,4.636363636363637,2.279211529192759,5,1,7,22
striker,4.190476190476191,2.204972734957229,4,1,7,21
string,2.5217391304347827,2.107768428228199,1,1,7,23
strings,1.9047619047619047,1.3380867649282653,1,1,6,21
stringy,2.4285714285714284,1.776835067512699,1,1,6,21
stripe,1.9565217391304348,1.6370222653443665,1,1,7,23
stripper,5.913043478260869,1.3788349323798654,7,3,7,23
striptease,5.333333333333333,2.0816659994661326,6,1,7,21
strive,3.9047619047619047,2.0224925687072846,4,1,7,21
stroller,3.4545454545454546,1.8702501163843028,4,1,7,22
strong,3.347826086956522,2.0362330562311715,3,1,7,23
stronghold,3.772727272727273,1.8498859213686454,4,1,7,22
structural,2.7142857142857144,1.8477785890862883,3,1,7,21
structure,2.8260869565217392,1.8745223370487911,2,1,7,23
struggle,3.6875,2.4689741459426693,3.5,1,7,16
stubborn,4.521739130434782,2.019666156422692,4,1,7,23
student,6.130434782608695,1.4555332614196126,7,2,7,23
stuff,2.5,2.0851441405707476,1,1,7,24
stuffy,2.4761904761904763,1.9395630337539334,1,1,7,21
stun,3,1.8257418583505538,3,1,7,25
stunner,3.761904761904762,2.0953463175513947,4,1,7,21
stunt,3.0476190476190474,1.774153050787628,3,1,6,21
stupendous,3.391304347826087,2.3304141347678295,3,1,7,23
stupidity,4.391304347826087,1.8025015555353925,5,1,7,23
sturdy,2.875,1.872280636712535,2,1,7,24
style,3.5217391304347827,1.6478516376673131,4,1,6,23
styling,3.5217391304347827,1.7804382815218,3,1,7,23
stylish,4.954545454545454,1.9875151446508401,5.5,1,7,22
sub,2.5789473684210527,2.090076805438398,2,1,7,19
subatomic,1.85,1.5985190514644287,1,1,7,20
subcommittee,5.409090909090909,1.9918665787478005,6,1,7,22
subdivision,3.2083333333333335,1.7189270330434436,3,1,6,24
subdue,3.5416666666666665,2.1463653132612386,3.5,1,7,24
subdued,4.055555555555555,1.625973815801842,4,1,7,18
subject,3.2857142857142856,2.1246848505803664,3,1,7,21
sublet,2.9047619047619047,1.841324574993825,2,1,6,21
sublevel,1.7894736842105263,1.4367767695018308,1,1,6,19
subliminal,2.9047619047619047,1.813966976126134,2,1,7,21
submarine,3.0555555555555554,2.0428417986665255,2.5,1,7,18
submerge,2.130434782608696,1.7136974334113453,1,1,7,23
submersible,2.272727272727273,1.7232808737106582,1.5,1,7,22
submission,4.7727272727272725,1.9501359703954755,5,1,7,22
submit,2.8333333333333335,1.9927404479142845,2,1,7,24
subordinate,4.958333333333333,2.053187694816265,5,1,7,24
subscriber,5.818181818181818,1.622354656674869,6.5,1,7,22
subscription,3.9545454545454546,2.192569111193375,5,1,7,22
subside,2.590909090909091,1.9678146183760228,2,1,7,22
subsidiary,3,1.8439088914585775,3,1,7,21
substance,2.65,1.6944180805158293,2,1,7,20
substantial,2.625,1.7891581697887247,2,1,7,24
substation,2.789473684210526,2.6368952148822684,1,1,7,19
substitute,4.130434782608695,1.765949341034112,4,1,7,23
substitution,3.5652173913043477,1.804693047597688,3,1,7,23
subterranean,1.6111111111111112,1.0921586228732252,1,1,5,18
subtext,2.8260869565217392,1.749082198625727,2,1,6,23
subtitle,2.130434782608696,1.3247417527437002,2,1,6,23
subtle,2.8947368421052633,1.8527678046673026,2,1,7,19
subtlety,3.1666666666666665,1.6890651782777917,3,1,7,18
subtract,1.8181818181818181,1.2587357087234732,1,1,5,22
suburb,5,2,5,1,7,20
suburban,4.173913043478261,1.7748796095675048,4,1,7,23
suburbia,4.705882352941177,2.229481606852615,5,1,7,17
succeed,4.458333333333333,1.9776834640705199,5,1,7,24
success,5.086956521739131,1.6763879860706166,5,1,7,23
successful,5,1.8708286933869707,5,1,7,21
successor,5.2727272727272725,1.3863902488397422,5,2,7,22
succulent,1.55,1.145931016569864,1,1,5,20
suck,2.608695652173913,2.1049536905893422,2,1,7,23
suction,1.7,0.9233805168766387,1,1,4,20
sue,4.521739130434782,2.1292244686609876,5,1,7,23
suffer,4.0476190476190474,2.3974192473614306,5,1,7,21
suffice,2.375,1.3772215255487341,2,1,5,24
suffocate,2.8636363636363638,1.6415861825701368,2,1,6,22
suffocation,3.0869565217391304,2.23429963560398,2,1,7,23
suggest,4.136363636363637,2.0306099141333434,5,1,7,22
suggestive,3.8095238095238093,1.8335497707738293,4,1,7,21
suicidal,3.9523809523809526,2.1558337244831867,4,1,7,21
suicide,4.043478260869565,2.364092385319176,4,1,7,23
suitable,3.2941176470588234,1.9926334924652145,3,1,7,17
suitcase,2.3684210526315788,1.6736694986296652,2,1,6,19
suite,2.88,1.8556220879622374,3,1,7,25
sulfur,1.0952380952380953,0.30079260375911915,1,1,2,21
sullen,2.8947368421052633,1.9406395521438362,2,1,7,19
sum,1.6956521739130435,1.1455361035021452,1,1,5,23
summarize,2.75,1.6484511834894675,2,1,7,24
summary,2.5238095238095237,1.7781745588959375,2,1,7,21
summation,2.95,1.637552731171861,2.5,1,7,20
summerhouse,4.35,2.058998223459779,4,1,7,20
summertime,4.541666666666667,2.1260121204339084,5,1,7,24
summon,4.45,1.5035046776746235,4.5,2,7,20
summons,3.6,2.137386500526187,3,1,7,20
sunburn,3.619047619047619,2.2243244025139517,4,1,7,21
sunflower,1.2083333333333333,0.5089773777040515,1,1,3,24
sunglasses,2,1.9493588689617927,1,1,7,21
sunken,2.05,1.6693837501494848,1,1,7,20
sunlight,2.217391304347826,1.506245233538454,2,1,5,23
sunrise,2.0869565217391304,1.5929687401561352,1,1,7,23
sunroof,1.5833333333333333,1.176459931750543,1,1,6,24
sunset,2.625,1.8132963018384143,2,1,6,24
sunshine,1.875,1.1539158284426272,1,1,5,24
superb,2.96,2.244994432064365,2,1,7,25
superficial,3.6666666666666665,1.7701224063135672,4,1,7,21
superhuman,4.217391304347826,2.0216222500108993,4,1,7,23
superintendent,5.05,1.3168942730211068,5,2,7,20
superman,4.666666666666667,2.1756225162774294,4,1,7,21
supermarket,5.473684210526316,1.9823785111334082,6,1,7,19
supernova,1.7083333333333333,1.1970676733137329,1,1,6,24
superpower,3.8333333333333335,1.9708013524996608,4,1,7,24
superstar,6.25,1.3717065820970682,7,3,7,20
supervise,5.318181818181818,1.835791347111613,5.5,1,7,22
supervisor,5.458333333333333,1.7687914485336582,6,1,7,24
supper,4.363636363636363,2.059714602177749,5,1,7,22
supplement,2.9565217391304346,1.9651107040193392,2,1,7,23
supplier,4.782608695652174,2.109642833603711,5,1,7,23
supply,3.9523809523809526,2.1089378956287566,4,1,7,21
support,6.142857142857143,1.01418510567422,6,4,7,21
supporter,6.083333333333333,1.017954755408103,6,4,7,24
suppress,3.5416666666666665,2.1865033961668745,4,1,7,24
suppression,4.05,2.114486375359025,4,1,7,20
supremacy,5.5,1.4327007988227578,5.5,3,7,20
supreme,3.1363636363636362,1.9589952367635655,3,1,7,22
surface,2.0476190476190474,1.8021151593666394,1,1,7,21
surfboard,2.409090909090909,1.7364191645888718,1,1,6,22
surfer,4,2.1908902300206643,4,1,7,21
surge,3,1.9023794624226837,2.5,1,7,22
surgeon,4.842105263157895,2.2672341910779714,5,1,7,19
surgery,4.64,2.0182500670960803,5,1,7,25
surgical,3.2916666666666665,1.8052861188782494,3,1,7,24
surname,4.636363636363637,2.279211529192759,5,1,7,22
surplus,2.9523809523809526,2.011869540407391,3,1,7,21
surprise,4.7272727272727275,1.750695594595207,5,1,7,22
surprised,4.363636363636363,2.127942322559173,4,1,7,22
surreal,2.625,2.183186741400306,1,1,7,24
surrender,5.666666666666667,1.6061476099435992,6,2,7,24
surrogate,4.105263157894737,2.306867448923016,4,1,7,19
surround,4.136363636363637,1.833431717155526,4.5,1,7,22
surroundings,3.4545454545454546,1.9204977709728508,3.5,1,7,22
surveillance,4.583333333333333,1.7916877315917057,5,1,7,24
survey,4.454545454545454,2.501947293557612,5,1,7,22
survival,4.3,2.1545545393788235,5,1,7,20
survive,3.76,1.786057109949175,4,1,7,25
survivor,4.6,2,5,1,7,25
suspect,5.045454545454546,1.5268165676232464,5,2,7,22
suspend,2.608695652173913,1.7513405368143935,2,1,7,23
suspense,3.3043478260869565,1.844766124834248,3,1,7,23
suspension,3.130434782608696,2.2824298819477247,2,1,7,23
sustain,3.4545454545454546,2.086858489447321,4,1,7,22
sustenance,3.5833333333333335,1.7916877315917057,4,1,7,24
swag,4.75,2.4001811525835692,6,1,7,24
swallow,1.84,1.4910846164230027,1,1,7,25
swear,4.125,1.918162617216527,4,1,7,24
sweater,1.8571428571428572,1.6212869667555552,1,1,7,21
sweatshirt,2.526315789473684,2.010207867986448,1,1,7,19
sweatshop,4.318181818181818,2.212224987188101,5,1,7,22
sweetheart,5.857142857142857,1.2761549390929883,6,3,7,21
sweetie,4.636363636363637,1.6488222216523887,4,1,7,22
sweetness,2.9130434782608696,2.065144579536104,3,1,7,23
swell,2.090909090909091,1.7432616094439293,1,1,7,22
swift,2.3181818181818183,1.985335851073677,1,1,7,22
swimsuit,2.1818181818181817,1.9913231694950886,1,1,7,22
swindle,5.105263157894737,2.024701263070274,5,1,7,19
swindler,5.2272727272727275,1.9501359703954755,6,1,7,22
swinger,5.086956521739131,1.9048513060141243,5,2,7,23
swirl,1.7272727272727273,1.162174406295953,1,1,5,22
swish,2.0952380952380953,1.445847914020071,1,1,6,21
switch,2.2857142857142856,1.52127765851133,1,1,5,21
switchblade,2,1.4142135623730951,1,1,6,22
switchboard,2.4545454545454546,1.993495917734966,1.5,1,7,22
swoon,4.095238095238095,1.841324574993825,4,1,7,21
swoop,2.05,1.5381123085406379,1,1,5,20
sword,2.52,2.143206320757135,1,1,7,25
swordfish,1.5,0.659380473395787,1,1,3,24
swordplay,4.5,2.305599590927317,5,1,7,20
swordsman,3.36,2.325224003546038,2,1,7,25
syllable,1.380952380952381,1.1608699529314417,1,1,6,21
syllabus,3.409090909090909,2.3836564731139807,3,1,7,22
symbol,2.9583333333333335,2.349452603529572,2,1,7,24
symbolic,3.652173913043478,2.4235341521342884,3,1,7,23
symbolism,4.304347826086956,2.3244702741347263,5,1,7,23
symbolize,3.5454545454545454,1.8186146670912195,3.5,1,7,22
symmetrical,2.347826086956522,1.7992093125030306,2,1,7,23
symmetry,1.7391304347826086,1.009833078211346,1,1,5,23
sympathetic,5.2727272727272725,2.271601452758199,6,1,7,22
sympathize,5.818181818181818,1.622354656674869,7,2,7,22
sympathy,6.136363636363637,1.4241272864946195,7,2,7,22
symphonic,3.25,1.8883298106221302,3,1,7,20
symphony,4.8,2.0816659994661326,5,1,7,25
symposium,5.714285714285714,1.8477785890862883,6,1,7,21
symptom,3.5238095238095237,2.0644381225662256,4,1,7,21
symptomatic,4.142857142857143,2.1280440382124213,4,1,7,21
synagogue,5.7727272727272725,1.6599431482467268,6,1,7,22
synaptic,2.3684210526315788,1.4609938138050442,2,1,5,19
sync,3.5833333333333335,2.124733572385768,4,1,7,24
synchronize,4.086956521739131,1.9980227380237892,4,1,7,23
syndicate,5.904761904761905,1.2611408289624877,6,3,7,21
syndrome,3.6363636363636362,2.215646837627989,3,1,7,22
synonymous,2.3043478260869565,1.5502135515263593,2,1,6,23
synthesizer,2.3043478260869565,1.6077873731169026,2,1,7,23
synthetic,2,1.9518001458970664,1,1,7,22
syphilis,3.75,2.1490511982341367,4,1,7,20
syrup,1.4583333333333333,0.832970935693524,1,1,4,24
system,4.208333333333333,2.302723655127566,4,1,7,24
systematic,3.12,2.350886357667394,2,1,7,25
tabasco,1.7272727272727273,1.6089576093684348,1,1,7,22
table,2.375,1.7891581697887247,1,1,6,24
tablecloth,2.1904761904761907,1.4359334113755977,1,1,5,21
tablet,3.1904761904761907,2.204972734957229,3,1,7,21
tabloid,4.590909090909091,2.218087784537262,5,1,7,22
taboo,5.75,1.8027756377319946,7,1,7,20
tackle,3.3333333333333335,2,3,1,7,18
tacky,3.217391304347826,1.9058885243354806,3,1,7,23
tact,3.5238095238095237,2.2498677209793385,3,1,7,21
tactful,4.478260869565218,1.7547225944288771,5,1,7,23
tactic,3.6666666666666665,1.9486152645597752,4,1,7,24
tactical,2.9565217391304346,1.7959110341795184,2,1,7,23
taffy,2.5,1.9456912102680337,2,1,7,22
tailgate,3.4210526315789473,2.433922062882691,3,1,7,19
taint,2.6666666666666665,1.9578900207451218,2,1,7,21
take,3.8095238095238093,1.9651729597938097,4,1,7,21
takeoff,2.5,1.6547190813232433,2,1,6,22
takeover,4.12,1.9,4,1,7,25
taker,4.454545454545454,2.086858489447321,5,1,7,22
tale,3.72,2.092048437935094,4,1,7,25
talent,4.5,1.956038587687303,5,1,7,24
talented,4.826086956521739,2.1458665109936246,6,1,7,23
talisman,2.8636363636363638,1.9345346320043595,2,1,7,22
talkative,5.904761904761905,1.5134319246256802,6,2,7,21
talker,6.05,1.145931016569864,6.5,3,7,20
tall,3.0434782608695654,2.099312893426306,2,1,7,23
tally,2.5714285714285716,1.9123657749350298,1,1,7,21
talon,1.9,1.2096106376585989,1,1,5,20
tambourine,1.9565217391304348,1.521908516829063,1,1,7,23
tamer,3.772727272727273,1.7709781580707415,4,1,7,22
tamper,4.105263157894737,2.1054093516491506,4,1,7,19
tangerine,2.1739130434782608,1.7748796095675048,1,1,7,23
tangible,3.1363636363636362,2.0306099141333434,3,1,7,22
tangle,2.473684210526316,1.5765088382115289,2,1,7,19
tantrum,4.15,1.8144159564878983,4,1,7,20
tapestry,1.4782608695652173,0.9472239447886797,1,1,4,23
tapeworm,1.5909090909090908,1.3330627431056188,1,1,7,22
tapioca,1.8636363636363635,1.3902878956893903,1,1,6,22
